poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
TA-M299-7720,   TH 280South Of CR BNorth of BroadwayNB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   TH 280South Of CR BNorth of BroadwayNB
TA-M299-7721,   SB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   SB
TA-M299-7722,   TH 280Between BroadwayNB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   TH 280Between BroadwayNB
TA-M299-7723,   SB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   SB
TA-M299-7724,   TH 280South Of BroadwayNorth Of Hennipen-LaupentuerNB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   TH 280South Of BroadwayNorth Of Hennipen-LaupentuerNB
TA-M299-7725,   SB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   SB
TA-M299-7726,   TH 280Between Hennipen-LaupentuerNB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   TH 280Between Hennipen-LaupentuerNB
TA-M299-7727,   SB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   SB
TA-M299-7728,   TH 280South Of Hennipen-LaupentuerNorth Of Ramps South Of ComoNB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   TH 280South Of Hennipen-LaupentuerNorth Of Ramps South Of ComoNB
TA-M299-7729,   SB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   SB
TA-M299-7730,   TH 280Between Ramps South Of ComoNB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   TH 280Between Ramps South Of ComoNB
TA-M299-7731,   SB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   SB
TA-M299-7732,   TH 280South Of Ramps South Of ComoNB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   TH 280South Of Ramps South Of ComoNB
TA-M299-7733,   SB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   SB
TA-M299-7734,   TH 280North Of Ramps South Of KasotaNB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   TH 280North Of Ramps South Of KasotaNB
TA-M299-7735,   SB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   SB
TA-M299-7736,   TH 280Between Ramps South Of KasotaNB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   TH 280Between Ramps South Of KasotaNB
TA-M299-7737,   SB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   SB
TA-M299-7738,   TH 280South Of Ramps South Of KasotaNB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   TH 280South Of Ramps South Of KasotaNB
TA-M299-7739,   SB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   SB
