poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
97724-2994.0, PRE700,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, PRE700
97724-2995.0, PRE701.11,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, PRE701.11
97724-2996.0, PRE701.66,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, PRE701.66
97724-2997.0, PRE702.37,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, PRE702.37
97724-2998.0, PRE707.4,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, PRE707.4
97724-2999.0, PRE709.91,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, PRE709.91
97724-3000.0, PRE7014.66,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, PRE7014.66
97724-3001.0, PRE700,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, PRE700
97724-3002.0, PRE701.11,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, PRE701.11
97724-3003.0, PRE701.66,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, PRE701.66
97724-3004.0, PRE702.37,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, PRE702.37
97724-3005.0, PRE707.4,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, PRE707.4
97724-3006.0, PRE709.91,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, PRE709.91
97724-3007.0, PRE7014.66,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, PRE7014.66
