poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
TA-M326-7644.0," , Broadway Street (Near Forest Lake)232nd St. NEverton Ave.EB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , Broadway Street (Near Forest Lake)232nd St. NEverton Ave.EB"
TA-M326-7645.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
TA-M326-7646.0," , Broadway Street (Near Forest Lake)Everton Ave.I - 35EB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , Broadway Street (Near Forest Lake)Everton Ave.I - 35EB"
TA-M326-7647.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
TA-M326-7648.0," , CSAH 4  (170th Street North)TH 61Henna Ave. N.EB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , CSAH 4  (170th Street North)TH 61Henna Ave. N.EB"
TA-M326-7649.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
TA-M326-7650.0," , CSAH 4  (170th Street North)Henna Ave. N.CR 57 (Jeffrey Ave. N.EB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , CSAH 4  (170th Street North)Henna Ave. N.CR 57 (Jeffrey Ave. N.EB"
TA-M326-7651.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
TA-M326-7652.0," , CSAH 4  (170th Street North)CR 57 (Jeffrey Ave. N.CSAH 15 (Manning Trail N)EB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , CSAH 4  (170th Street North)CR 57 (Jeffrey Ave. N.CSAH 15 (Manning Trail N)EB"
TA-M326-7653.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
TA-M326-7654.0," , CSAH 15 (Manning Ave)Dellwood Rd. (Now TH 96)80th Street NNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , CSAH 15 (Manning Ave)Dellwood Rd. (Now TH 96)80th Street NNB"
TA-M326-7655.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M326-7656.0," , CSAH 15 (Manning Ave)80th Street NCSAH 12 (75th Street N)NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , CSAH 15 (Manning Ave)80th Street NCSAH 12 (75th Street N)NB"
TA-M326-7657.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M326-7658.0," , CSAH 15 (Manning Ave)CSAH 12 (75th Street N)TH 36NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , CSAH 15 (Manning Ave)CSAH 12 (75th Street N)TH 36NB"
TA-M326-7659.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
